,open,close,high,low,last,research,turnover,volume
0,1.0043923957107461,0.987752148568303,1.0367298337822022,0.9387744633544036,0.987752148568303,1.0214346255374809,106478.04727970462,10244.745315704537
1,0.9573713500107298,0.9706753722458464,1.0362428013894238,0.905107943102269,0.9706753722458464,1.077347178977865,103164.94281182779,10713.54082507744
2,0.951499951888228,0.9358950809986774,0.97827760470019,0.8935125572971647,0.9358950809986774,1.0937981751192116,106225.84620514473,10814.612985038471
3,0.9193193207526573,0.9250691055186223,0.9768842774388142,0.8732539335984304,0.9250691055186223,1.0151022362252269,107976.60493256128,10771.098781585115
4,0.9961684870192098,0.997092257664717,1.0905293669915954,0.9036551483378384,0.997092257664717,1.038614479024562,100194.08551231044,10678.28472741645
5,1.0694906220085638,1.0816331925179599,1.1059043668463742,1.0573620181895456,1.0816331925179599,1.0868921744709912,100509.1721403114,10148.889609993654
6,0.9833011838542821,0.9915093079293257,1.0232283783113651,0.9597902375472862,0.9915093079293257,1.0214565695356679,109699.87612807486,10639.495979978956
7,0.9241026982818205,0.9212819754762491,0.9905282134158093,0.8520357375366889,0.9212819754762491,1.0811376609199141,109956.02628458737,10054.055950648653
8,0.9030790700418156,0.9051937844443212,0.9883662384089255,0.822021330479717,0.9051937844443212,1.0491395755275588,101507.18773229481,10735.696401785399
9,0.844925326700748,0.8456451571134773,0.8813540258303475,0.8099362883966071,0.8456451571134773,1.0328064409747693,102086.43120862749,10190.728267800692
10,0.7973376817905167,0.8085809867745142,0.873246542989992,0.7439154305590364,0.8085809867745142,1.0069792858636144,109486.15252869335,10279.384919913762
11,0.8092264039579783,0.8155781987160529,0.8663052656164997,0.7648511318156062,0.8155781987160529,1.0636309554137537,100847.09242853009,10086.956939030484
12,0.8428005247362508,0.8427346045747377,0.8861388249533266,0.7993303841961488,0.8427346045747377,1.066032272231196,106741.79997305603,10379.979819920896
13,0.8423405746265453,0.8326921439716372,0.8802833276922472,0.7851009602510272,0.8326921439716372,1.0785519205729748,109095.88319515577,10197.061549817732
14,0.7795296696376902,0.7788104398956422,0.7876651744121457,0.7699557053791388,0.7788104398956422,1.0077905050328038,101846.1795342822,10586.847437730883
15,0.7835121497267218,0.764956195044064,0.78675215693201,0.7431602331561179,0.764956195044064,1.0857276504098303,103748.44387068301,10193.994825280648
