,open,close,high,low,last,research,turnover,volume
0,1.0620454570526014,1.0563937012487923,1.064103053994795,1.0486843485027892,1.0563937012487923,1.0455486686626312,108678.11315768454,10197.026305942392
1,1.1095963654102732,1.0876609851835535,1.1696010555641474,1.0057209148029596,1.0876609851835535,1.0994496399146965,106826.62710578187,10544.890858154042
2,1.0844060876269679,1.0606199642146819,1.1352887427306315,0.9859511856987323,1.0606199642146819,1.09085309198244,103219.99266657192,10422.989357878934
3,1.1112977231818768,1.1092200345898857,1.1214258897239906,1.097014179455781,1.1092200345898857,1.0271373314240937,100700.92259442578,10474.630837789864
4,1.161060381575051,1.1766439979819672,1.2034717490173379,1.1498162469465962,1.1766439979819672,1.04924576719033,106821.3706095676,10451.049675169896
5,1.1516028409122623,1.1768937161759196,1.2065649439954391,1.1472224883564002,1.1768937161759196,1.0236673243953804,104282.57834725913,10516.655789765722
6,1.2058231519527711,1.2453379555705022,1.292133173681765,1.1985427374592394,1.2453379555705022,1.0668270359356757,106505.46442557106,10213.218405304378
7,1.2868576164756063,1.3091335194059739,1.389106992431773,1.2291600463801748,1.3091335194059739,1.0456749892900883,105517.6141850908,10689.156344209125
8,1.2391611745099531,1.2492479651567274,1.2646763728233676,1.2338195574900872,1.2492479651567274,1.0203016044150894,106084.86295924963,10588.832553370872
9,1.1393494383392333,1.1449534335691465,1.1587736694272321,1.1311331977110608,1.1449534335691465,1.0221486860185478,102401.6483648997,10917.420341953997
10,1.1177888262560778,1.1290855236350765,1.1532149668010077,1.1049560804691452,1.1290855236350765,1.0575891356220184,103035.15785855966,10752.502348728309
11,1.143216235014432,1.147810194144556,1.2220644049621951,1.0735559833269168,1.147810194144556,1.0150128691061149,103947.67629285423,10918.409893882837
12,1.0707156772232556,1.0880205866669748,1.1728096921924658,1.003231481141484,1.0880205866669748,1.012541492241031,100350.19298236516,10022.560449027318
13,1.1118758146216365,1.0913423421155217,1.13664933608939,1.0460353481416538,1.0913423421155217,1.0627612557138015,106179.48874435874,10489.577835816737
14,1.029687871039544,0.9980465921561448,1.0669011989831219,0.9291919853291678,0.9980465921561448,1.0934181603763846,108836.04177246624,10030.120954842025
15,1.0546293958631434,1.0053049312942643,1.057393150770297,0.9532167118182316,1.0053049312942643,1.049722534068298,108566.8017687884,10545.232100685791
16,1.0415554818455204,1.043336644582895,1.1421096466645357,0.9445636425012542,1.043336644582895,1.013769251905873,109188.54019032132,10414.097989904521
17,1.0908900453137926,1.1045799171788881,1.124726870309363,1.0844329640484132,1.1045799171788881,1.0681123338854341,106787.17108151845,10610.65713004379
18,1.084968823031869,1.0947872649922061,1.180391661641426,1.0091828683429862,1.0947872649922061,1.0298402434523732,107607.69127742885,10321.47369000051
19,1.117205225105756,1.1004945957974206,1.1172354700616014,1.0837537215332398,1.1004945957974206,1.0796697835843851,100175.74992243992,10542.994641767234
20,1.1221252765928336,1.1008797082837685,1.1887822454178638,1.0129771711496733,1.1008797082837685,1.0586083857610507,103033.3107370567,10019.35314523458
21,1.1541144093647637,1.1942305861989828,1.2649710633356532,1.1234901090623124,1.1942305861989828,1.0338499937080892,101202.61170857417,10533.740326023995
22,1.1629748183036042,1.1417016220905651,1.208491104314935,1.0749121398661954,1.1417016220905651,1.0013179545048077,107937.20834261639,10610.873753010961
23,1.2294684593873626,1.2580817445621544,1.3468673361049373,1.1692961530193715,1.2580817445621544,1.0657310208837119,103807.73512576465,10676.26123483384
24,1.2659694699238977,1.271744589561997,1.3393163303557867,1.2041728487682073,1.271744589561997,1.0917473421558572,104058.38722514015,10390.096670350851
25,1.2188658017335174,1.2090220522746042,1.2713032809478362,1.1467408236013725,1.2090220522746042,1.043394383817459,102385.37622476944,10925.127210041457
26,1.2677817907468374,1.3134310181879294,1.3725161703177384,1.2543458660581202,1.3134310181879294,1.0375389607339809,109882.63247262707,10631.034950509249
27,1.3430544448802952,1.3032726464718842,1.3862045983705054,1.220340694573263,1.3032726464718842,1.0276625099375103,108952.5969674748,10268.306467008584
28,1.2985669578488912,1.2638050466447637,1.3295929239087796,1.1980171693807478,1.2638050466447637,1.0831816590184664,100075.54442934385,10755.418967519136
29,1.3079847317666202,1.3595523275719668,1.4221771607079599,1.2969274944359739,1.3595523275719668,1.0018674016641336,107912.87757269737,10190.3925776529
30,1.242761405125938,1.2589067331316541,1.3205658528988145,1.1972476133644936,1.2589067331316541,1.0929450232541704,104751.14475014058,10654.564900945197
31,1.2123265471178233,1.2365381757237532,1.330081054771303,1.1429952966762034,1.2365381757237532,1.0548039813673067,106105.17705048254,10227.882548787717
32,1.1854343285900213,1.1775049170063063,1.2495332466701556,1.1054765873424572,1.1775049170063063,1.0953662010935783,108206.08186514369,10155.948635860601
33,1.2224995428543686,1.2460284024533834,1.3085704964518285,1.1834863084549383,1.2460284024533834,1.0380543649592535,103421.71268111096,10301.305594411113
34,1.1642504692962143,1.1725104339125045,1.20351532972197,1.1415055381030388,1.1725104339125045,1.0037402911166105,100992.63885893913,10675.472106727331
35,1.1854577680679979,1.1848926155265134,1.2689662647138993,1.1008189663391277,1.1848926155265134,1.0403714720532975,102921.86133721586,10877.933302146066
36,1.1579346010850087,1.17313325220928,1.201449704307849,1.1448168001107113,1.17313325220928,1.0993255743097556,103887.92288902607,10419.869477131218
37,1.2080840296585396,1.2206922427835627,1.2953029050237639,1.1460815805433613,1.2206922427835627,1.0915322962816825,108123.41726915627,10137.479982090234
